harmonized_id	symbol	biotype	n_datasets_hvg	why_unmapped
ENSG00000178084	HTR3C	protein_coding	11	no ortholog in the table
ENSG00000258334	TROAP-AS1	lncRNA	11	no ortholog in the table
ENSG00000244479	OR2A1-AS1	lncRNA	11	no ortholog in the table
ENSG00000139675	HNRNPA1L2	protein_coding	11	no ortholog in the table
ENSG00000184601	C14orf180	protein_coding	11	no ortholog in the table
ENSG00000258175	LINC02300	lncRNA	11	no ortholog in the table
ENSG00000230109	LINC02643	lncRNA	11	no ortholog in the table
ENSG00000267750	RUNDC3A-AS1	lncRNA	11	no ortholog in the table
ENSG00000254505	CHMP4A	protein_coding	11	no ortholog in the table
ENSG00000234264	DEPDC1-AS1	lncRNA	11	no ortholog in the table
ENSG00000254635	WAC-AS1	lncRNA	11	no ortholog in the table
ENSG00000254636	ARMS2	protein_coding	11	no ortholog in the table
ENSG00000260493	E2F5-DT	lncRNA	11	no ortholog in the table
ENSG00000260710	UBE2I-AS1	lncRNA	11	no ortholog in the table
ENSG00000260737	LINC01227	lncRNA	11	no ortholog in the table
ENSG00000283646	LINC02009	lncRNA	11	no ortholog in the table
ENSG00000249500	LINC01179	lncRNA	11	no ortholog in the table
ENSG00000245275	SAP30L-AS1	lncRNA	11	no ortholog in the table
ENSG00000260742	ITPRID2-DT	lncRNA	11	no ortholog in the table
ENSG00000107018	RLN1	protein_coding	11	no ortholog in the table
ENSG00000229775	LINC02624	lncRNA	11	no ortholog in the table
ENSG00000188263	IL17REL	protein_coding	11	no ortholog in the table
ENSG00000230133	LINC01721	lncRNA	11	no ortholog in the table
ENSG00000272677	HNRNPD-DT	lncRNA	11	no ortholog in the table
ENSG00000272711	HK2-DT	lncRNA	11	no ortholog in the table
ENSG00000167800	TBX10	protein_coding	11	no ortholog in the table
ENSG00000258457	AJUBA-DT	lncRNA	11	no ortholog in the table
ENSG00000254338	MAFA-AS1	lncRNA	11	no ortholog in the table
ENSG00000254473	UBQLN1-AS1	lncRNA	11	no ortholog in the table
ENSG00000233975	LINC02574	lncRNA	11	no ortholog in the table
ENSG00000284678	LINC02811	lncRNA	11	no ortholog in the table
ENSG00000100249	C22orf31	protein_coding	11	no ortholog in the table
ENSG00000245112	SMARCA5-AS1	lncRNA	11	no ortholog in the table
ENSG00000246640	PICART1	lncRNA	11	no ortholog in the table
ENSG00000246876	LINC02466	lncRNA	11	no ortholog in the table
ENSG00000233760	LINC03095	lncRNA	11	no ortholog in the table
ENSG00000233643	LINC02625	lncRNA	11	no ortholog in the table
ENSG00000188242	SLC9A3-OT1	lncRNA	11	no ortholog in the table
ENSG00000268812	LIF-AS2	lncRNA	11	no ortholog in the table
ENSG00000246100	LINC00900	lncRNA	11	no ortholog in the table
ENSG00000184330	S100A7A	protein_coding	11	no ortholog in the table
ENSG00000184068	SREBF2-AS1	lncRNA	11	no ortholog in the table
ENSG00000106384	MOGAT3	protein_coding	11	no ortholog in the table
ENSG00000130684	ZNF337	protein_coding	11	no ortholog in the table
ENSG00000254154	CRYZL2P-SEC16B	lncRNA	11	no ortholog in the table
ENSG00000246316		lncRNA	11	no ortholog in the table
ENSG00000246350	ZBED9-AS1	lncRNA	11	no ortholog in the table
ENSG00000258675	LINC02308	lncRNA	11	no ortholog in the table
ENSG00000247240	UBL7-DT	lncRNA	11	no ortholog in the table
ENSG00000246394	ZNF84-DT	lncRNA	11	no ortholog in the table
ENSG00000246541	SMARCAD1-DT	lncRNA	11	no ortholog in the table
ENSG00000260286	ARMH2	protein_coding	11	ortholog(s) exist but none is in the other vocabulary
ENSG00000260325	HSPB9	protein_coding	11	no ortholog in the table
ENSG00000253364	COPDA1	lncRNA	11	no ortholog in the table
ENSG00000253404	CTNNA1-AS1	lncRNA	11	no ortholog in the table
ENSG00000249436	LNCBRM	lncRNA	11	no ortholog in the table
ENSG00000247853	CHD4-AS1	lncRNA	11	no ortholog in the table
ENSG00000230806	SRGAP2-AS1	lncRNA	11	no ortholog in the table
ENSG00000233521	LINC01638	lncRNA	11	no ortholog in the table
ENSG00000130544	ZNF557	protein_coding	11	no ortholog in the table
ENSG00000196387	ZNF140	protein_coding	11	no ortholog in the table
ENSG00000269151	PPP5C-AS1	lncRNA	11	no ortholog in the table
ENSG00000231019	LINC00373	lncRNA	11	no ortholog in the table
ENSG00000260018	MBTPS1-DT	lncRNA	11	no ortholog in the table
ENSG00000168515	SCGB1D1	protein_coding	11	no ortholog in the table
ENSG00000260088	DDX59-AS1	lncRNA	11	no ortholog in the table
ENSG00000204610	TRIM15	protein_coding	11	no ortholog in the table
ENSG00000271991	TTC32-DT	lncRNA	11	no ortholog in the table
ENSG00000272192	PDE7A-DT	lncRNA	11	no ortholog in the table
ENSG00000272195	EFCAB2-AS1	lncRNA	11	no ortholog in the table
ENSG00000233220	PRDM10-DT	lncRNA	11	no ortholog in the table
ENSG00000259075	POC1B-GALNT4	protein_coding	11	no ortholog in the table
ENSG00000206187	LINC02346	lncRNA	11	no ortholog in the table
ENSG00000231419	LINC00689	lncRNA	11	no ortholog in the table
ENSG00000231453	LINC01305	lncRNA	11	no ortholog in the table
ENSG00000231528	FAM225A	lncRNA	11	no ortholog in the table
ENSG00000232093	DCST1-AS1	lncRNA	11	no ortholog in the table
ENSG00000269420	PLA2G4C-AS1	lncRNA	11	no ortholog in the table
ENSG00000131115	ZNF227	protein_coding	11	no ortholog in the table
ENSG00000253893	FAM85B	lncRNA	11	no ortholog in the table
ENSG00000254054	FGL1-AS1	lncRNA	11	no ortholog in the table
ENSG00000233396	LINC01719	lncRNA	11	no ortholog in the table
ENSG00000270316	BORCS7-ASMT	protein_coding	11	no ortholog in the table
ENSG00000258910	LINC01956	lncRNA	11	no ortholog in the table
ENSG00000260093	MSRA-DT	lncRNA	11	no ortholog in the table
ENSG00000259954	IL21R-AS1	lncRNA	11	no ortholog in the table
ENSG00000259964	THSD4-AS1	lncRNA	11	no ortholog in the table
ENSG00000270084	GAS5-AS1	lncRNA	11	no ortholog in the table
ENSG00000231742	LINC01273	lncRNA	11	no ortholog in the table
ENSG00000174325	DIRC1	lncRNA	11	no ortholog in the table
ENSG00000248118	LINC01019	lncRNA	11	no ortholog in the table
ENSG00000183067	IGSF5	protein_coding	11	no ortholog in the table
ENSG00000167612	ANKRD33	protein_coding	11	ortholog(s) exist but none is in the other vocabulary
ENSG00000231987	LINC01787	lncRNA	11	no ortholog in the table
ENSG00000005302	MSL3	protein_coding	11	no ortholog in the table
ENSG00000259823	LYPD8	protein_coding	11	no ortholog in the table
ENSG00000204904	LINC01545	lncRNA	11	no ortholog in the table
ENSG00000253641	LINC03022	lncRNA	11	no ortholog in the table
ENSG00000232650	LINC01780	lncRNA	11	no ortholog in the table
ENSG00000232671	ZNF687-AS1	lncRNA	11	no ortholog in the table
ENSG00000232712	KIZ-AS1	lncRNA	11	no ortholog in the table
ENSG00000293460	LINC02210	lncRNA	11	no ortholog in the table
ENSG00000289865		lncRNA	11	no ortholog in the table
ENSG00000259518	LINC01583	lncRNA	11	no ortholog in the table
ENSG00000287180		lncRNA	11	no ortholog in the table
ENSG00000289234	ZNF496-DT	lncRNA	11	no ortholog in the table
ENSG00000286615		lncRNA	11	no ortholog in the table
ENSG00000099869	IGF2-AS	lncRNA	11	no ortholog in the table
ENSG00000248528	LINC02058	lncRNA	11	no ortholog in the table
ENSG00000248457	LINC02220	lncRNA	11	no ortholog in the table
ENSG00000248461			11	no ortholog in the table
ENSG00000248473	LINC01962	lncRNA	11	no ortholog in the table
ENSG00000248901	LINC01846	lncRNA	11	no ortholog in the table
ENSG00000248925	PDCD6-DT	lncRNA	11	no ortholog in the table
ENSG00000289047		lncRNA	11	no ortholog in the table
ENSG00000232455	LARS2-AS1	lncRNA	11	no ortholog in the table
ENSG00000232527	LINC02802	lncRNA	11	no ortholog in the table
ENSG00000287736	PTCSC1	lncRNA	10	no ortholog in the table
ENSG00000286882		lncRNA	10	no ortholog in the table
ENSG00000205456	TP53TG3D	protein_coding	10	no ortholog in the table
ENSG00000164049	FBXW12	protein_coding	10	no ortholog in the table
ENSG00000248668	OXCT1-AS1	lncRNA	10	no ortholog in the table
ENSG00000259094	MARCO-AS1	lncRNA	10	no ortholog in the table
ENSG00000147059	SPIN2A	protein_coding	10	no ortholog in the table
ENSG00000232729	GTF2I-AS1	lncRNA	10	no ortholog in the table
ENSG00000232445	EMSLR	lncRNA	10	no ortholog in the table
ENSG00000253704	VIRMA-DT	lncRNA	10	no ortholog in the table
ENSG00000270112	ST8SIA5-DT	lncRNA	10	no ortholog in the table
ENSG00000231728	TMSB15B-AS1	lncRNA	10	no ortholog in the table
ENSG00000233128	LINC01794	lncRNA	10	no ortholog in the table
ENSG00000253554	LINC01414	lncRNA	10	no ortholog in the table
ENSG00000253618	GRPEL2-AS1	lncRNA	10	no ortholog in the table
ENSG00000189238	LINC00943	lncRNA	10	no ortholog in the table
ENSG00000259104	PTCSC3	lncRNA	10	no ortholog in the table
ENSG00000259215	LINC02896	lncRNA	10	no ortholog in the table
ENSG00000249231	CASC16	lncRNA	10	no ortholog in the table
ENSG00000183128	CALHM3	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000204928	GRXCR2	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000254081	LINC01299	lncRNA	10	no ortholog in the table
ENSG00000204758	RPL26L1-AS1	lncRNA	10	no ortholog in the table
ENSG00000259821	LINC03145	lncRNA	10	no ortholog in the table
ENSG00000285427	SOD2-OT1	lncRNA	10	no ortholog in the table
ENSG00000285985	LINC02689	lncRNA	10	no ortholog in the table
ENSG00000248197	LINC00290	lncRNA	10	no ortholog in the table
ENSG00000248210	LINC02355	lncRNA	10	no ortholog in the table
ENSG00000248268		lncRNA	10	no ortholog in the table
ENSG00000269186	LINC01082	lncRNA	10	no ortholog in the table
ENSG00000167393	PPP2R3B	protein_coding	10	no ortholog in the table
ENSG00000231383	FGF12-AS1	lncRNA	10	no ortholog in the table
ENSG00000231105	ECE1-AS1	lncRNA	10	no ortholog in the table
ENSG00000188566	NDOR1	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000233223	MPDU1-AS1	lncRNA	10	no ortholog in the table
ENSG00000180083	WFDC11	protein_coding	10	no ortholog in the table
ENSG00000248343		lncRNA	10	no ortholog in the table
ENSG00000258884	LINC02321	lncRNA	10	no ortholog in the table
ENSG00000259065	MIDEAS-AS1	lncRNA	10	no ortholog in the table
ENSG00000177535	OR2B11	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000272356	REV3L-AS1	lncRNA	10	no ortholog in the table
ENSG00000188375	H3-5	protein_coding	10	no ortholog in the table
ENSG00000212722	KRTAP4-9	protein_coding	10	no ortholog in the table
ENSG00000258689	LINC01269	lncRNA	10	no ortholog in the table
ENSG00000258710	LINC01193	lncRNA	10	no ortholog in the table
ENSG00000258713	C20orf141	protein_coding	10	no ortholog in the table
ENSG00000254453	NAV2-AS2	lncRNA	10	no ortholog in the table
ENSG00000233922	LINC01694	lncRNA	10	no ortholog in the table
ENSG00000234006	DDX39B-AS1	lncRNA	10	no ortholog in the table
ENSG00000234072	GTF3C2-AS2	lncRNA	10	no ortholog in the table
ENSG00000234091	FRMD4A-AS1	lncRNA	10	no ortholog in the table
ENSG00000133398	MED10	protein_coding	10	no ortholog in the table
ENSG00000230513	THAP7-AS1	lncRNA	10	no ortholog in the table
ENSG00000247271	ZBED5-AS1	lncRNA	10	no ortholog in the table
ENSG00000258643	BCL2L2-PABPN1	protein_coding	10	no ortholog in the table
ENSG00000177683	THAP5	protein_coding	10	no ortholog in the table
ENSG00000230084	ZBTB47-AS1	lncRNA	10	no ortholog in the table
ENSG00000230138	LINC02812	lncRNA	10	no ortholog in the table
ENSG00000230173	LINC01790	lncRNA	10	no ortholog in the table
ENSG00000229950	TFAP2A-AS1	lncRNA	10	no ortholog in the table
ENSG00000229980	TOB1-AS1	lncRNA	10	no ortholog in the table
ENSG00000268182	SMIM17	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000254542	NAV2-AS3	lncRNA	10	no ortholog in the table
ENSG00000272894	MIOS-DT	lncRNA	10	no ortholog in the table
ENSG00000188011	RTP5	protein_coding	10	no ortholog in the table
ENSG00000229214	LINC00242	lncRNA	10	no ortholog in the table
ENSG00000234142	LINC01675	lncRNA	10	no ortholog in the table
ENSG00000234161	PABPC5-AS1	lncRNA	10	no ortholog in the table
ENSG00000234183	H2AZ2-DT	lncRNA	10	no ortholog in the table
ENSG00000184206	GOLGA6L4	protein_coding	10	no ortholog in the table
ENSG00000285051	SLC7A14-AS1	lncRNA	10	no ortholog in the table
ENSG00000229437	LINC00366	lncRNA	10	no ortholog in the table
ENSG00000272989	LINC02012	lncRNA	10	no ortholog in the table
ENSG00000234678	ELF3-AS1	lncRNA	10	no ortholog in the table
ENSG00000253125	EGR3-AS1	lncRNA	10	no ortholog in the table
ENSG00000285103	EMICERI	lncRNA	10	no ortholog in the table
ENSG00000228794	LINC01128	lncRNA	10	no ortholog in the table
ENSG00000234509	SOD1-DT	lncRNA	10	no ortholog in the table
ENSG00000129204	USP6	protein_coding	10	no ortholog in the table
ENSG00000229334	TMEM44-AS2	lncRNA	10	no ortholog in the table
ENSG00000246130	TNFRSF10B-AS1	lncRNA	10	no ortholog in the table
ENSG00000260572	PPM1L-DT	lncRNA	10	no ortholog in the table
ENSG00000234949	RAB17-DT	lncRNA	10	no ortholog in the table
ENSG00000234771	SLC25A25-AS1	lncRNA	10	no ortholog in the table
ENSG00000273619	RPS21-DT	lncRNA	10	no ortholog in the table
ENSG00000267394	ATXN7L3-AS1	lncRNA	10	no ortholog in the table
ENSG00000267402	TCF4-AS2	lncRNA	10	no ortholog in the table
ENSG00000235033	DAAM2-AS1	lncRNA	10	no ortholog in the table
ENSG00000167912	TOX-DT	lncRNA	10	no ortholog in the table
ENSG00000187627	RGPD1	protein_coding	10	no ortholog in the table
ENSG00000235166	LINC01440	lncRNA	10	no ortholog in the table
ENSG00000228999	LINC01830	lncRNA	10	no ortholog in the table
ENSG00000165837	ERICH6B	protein_coding	10	no ortholog in the table
ENSG00000258384	RCCD1-AS1	lncRNA	10	no ortholog in the table
ENSG00000258483	LINC02251	lncRNA	10	no ortholog in the table
ENSG00000251503	CENPS-CORT	protein_coding	10	no ortholog in the table
ENSG00000251577	TACR3-AS1	lncRNA	10	no ortholog in the table
ENSG00000274183	H2AB1	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000179676	LINC00305	lncRNA	10	no ortholog in the table
ENSG00000179743	SPEN-AS1	lncRNA	10	no ortholog in the table
ENSG00000258343	SNRPF-DT	lncRNA	10	no ortholog in the table
ENSG00000283518	LINC02775	lncRNA	10	no ortholog in the table
ENSG00000258162	PPFIA2-AS2	lncRNA	10	no ortholog in the table
ENSG00000213963		lncRNA	10	no ortholog in the table
ENSG00000204110	LINC02520	lncRNA	10	no ortholog in the table
ENSG00000228352	DCAF12-AS1	lncRNA	10	no ortholog in the table
ENSG00000228397	LINC01635	lncRNA	10	no ortholog in the table
ENSG00000228422	LINC00687	lncRNA	10	no ortholog in the table
ENSG00000228426	ZNF32-AS2	lncRNA	10	no ortholog in the table
ENSG00000228459	LINC01546	lncRNA	10	no ortholog in the table
ENSG00000228559	LINC03135	lncRNA	10	no ortholog in the table
ENSG00000228067	LINC01740	lncRNA	10	no ortholog in the table
ENSG00000228192	ZNF691-DT	lncRNA	10	no ortholog in the table
ENSG00000179546	HTR1D	protein_coding	10	no ortholog in the table
ENSG00000235597	LINC01102	lncRNA	10	no ortholog in the table
ENSG00000235660	LINC00345	lncRNA	10	no ortholog in the table
ENSG00000235669	CHN2-AS1	lncRNA	10	no ortholog in the table
ENSG00000267296	CEBPA-DT	lncRNA	10	no ortholog in the table
ENSG00000228277	UMLILO	lncRNA	10	no ortholog in the table
ENSG00000228295	LINC00392	lncRNA	10	no ortholog in the table
ENSG00000267082	DOCK6-AS1	lncRNA	10	no ortholog in the table
ENSG00000267169	ADGRL1-AS1	lncRNA	10	no ortholog in the table
ENSG00000227914	KANK1-AS1	lncRNA	10	no ortholog in the table
ENSG00000187013	LINC02875	lncRNA	10	no ortholog in the table
ENSG00000197084	LCE1C	protein_coding	10	no ortholog in the table
ENSG00000108848	LUC7L3	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000227508	LINC01624	lncRNA	10	no ortholog in the table
ENSG00000255007	LINC02489	lncRNA	10	no ortholog in the table
ENSG00000236049	LINC01920	lncRNA	10	no ortholog in the table
ENSG00000236051	MYCBP2-AS1	lncRNA	10	no ortholog in the table
ENSG00000227256	MIS18A-AS1	lncRNA	10	no ortholog in the table
ENSG00000251323	LINC02728	lncRNA	10	no ortholog in the table
ENSG00000203811	H3C14	protein_coding	10	no ortholog in the table
ENSG00000182873	PRKCZ-AS1	lncRNA	10	no ortholog in the table
ENSG00000236334	PPIAL4G	protein_coding	10	no ortholog in the table
ENSG00000236377	MYO1D-DT	lncRNA	10	no ortholog in the table
ENSG00000236502	SIX3-AS1	lncRNA	10	no ortholog in the table
ENSG00000244219	TMEM225B	protein_coding	10	no ortholog in the table
ENSG00000260944	FOXC2-AS1	lncRNA	10	no ortholog in the table
ENSG00000120436	GPR31	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000152591	DSPP	protein_coding	10	no ortholog in the table
ENSG00000226690	C7orf78	protein_coding	10	no ortholog in the table
ENSG00000236648	LINC02810	lncRNA	10	no ortholog in the table
ENSG00000266921	ZNF230-DT	lncRNA	10	no ortholog in the table
ENSG00000226851	ZNF277-AS1	lncRNA	10	no ortholog in the table
ENSG00000257893	LINC02404	lncRNA	10	no ortholog in the table
ENSG00000258035	PLXNC1-AS1	lncRNA	10	no ortholog in the table
ENSG00000281912	LINC01144	lncRNA	10	no ortholog in the table
ENSG00000243961	PARAL1	lncRNA	10	no ortholog in the table
ENSG00000203684	IBA57-DT	lncRNA	10	no ortholog in the table
ENSG00000203688	LINC02487	lncRNA	10	no ortholog in the table
ENSG00000169955	ZNF747	protein_coding	10	no ortholog in the table
ENSG00000226009	KCNIP2-AS1	lncRNA	10	no ortholog in the table
ENSG00000236819	LINC01563	lncRNA	10	no ortholog in the table
ENSG00000175262	CIROZ	protein_coding	10	no ortholog in the table
ENSG00000120669	SOHLH2	protein_coding	10	no ortholog in the table
ENSG00000203321	CARNMT1-AS1	lncRNA	10	no ortholog in the table
ENSG00000214300	SPDYE3	protein_coding	10	no ortholog in the table
ENSG00000214353	VAC14-AS1	lncRNA	10	no ortholog in the table
ENSG00000163605	PPP4R2	protein_coding	10	no ortholog in the table
ENSG00000249709	ZNF564	protein_coding	10	no ortholog in the table
ENSG00000062096	ARSF	protein_coding	10	no ortholog in the table
ENSG00000237166	LINC01792	lncRNA	10	no ortholog in the table
ENSG00000237174	FILIP1-AS1	lncRNA	10	no ortholog in the table
ENSG00000237181	PRKAR1B-AS1	lncRNA	10	no ortholog in the table
ENSG00000266338	NBPF15	protein_coding	10	no ortholog in the table
ENSG00000266473	HELZ-AS1	lncRNA	10	no ortholog in the table
ENSG00000186442	KRT3	protein_coding	10	no ortholog in the table
ENSG00000236963	LINC01141	lncRNA	10	no ortholog in the table
ENSG00000237001	WASF3-AS1	lncRNA	10	no ortholog in the table
ENSG00000214654	B3GALT9	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000214922	HLA-F-AS1	lncRNA	10	no ortholog in the table
ENSG00000237595	LINC01275	lncRNA	10	no ortholog in the table
ENSG00000197745	SCGB1D4	protein_coding	10	no ortholog in the table
ENSG00000265992	ESRG	lncRNA	10	no ortholog in the table
ENSG00000173093	CCDC63	protein_coding	10	no ortholog in the table
ENSG00000237339	LINC01502	lncRNA	10	no ortholog in the table
ENSG00000255399	TBX5-AS1	lncRNA	10	no ortholog in the table
ENSG00000225880	LINC00115	lncRNA	10	no ortholog in the table
ENSG00000215241	LINC02449	lncRNA	10	no ortholog in the table
ENSG00000215246	LINC02982	lncRNA	10	no ortholog in the table
ENSG00000113141	IK	protein_coding	10	no ortholog in the table
ENSG00000257507	LINC02373	lncRNA	10	no ortholog in the table
ENSG00000257523	LINC02326	lncRNA	10	no ortholog in the table
ENSG00000008324	SS18L2	protein_coding	10	no ortholog in the table
ENSG00000243224	TWF2-DT	lncRNA	10	no ortholog in the table
ENSG00000257337	TNS2-AS1	lncRNA	10	no ortholog in the table
ENSG00000225138	SLC9A3-AS1	lncRNA	10	no ortholog in the table
ENSG00000225269	LINC00705	lncRNA	10	no ortholog in the table
ENSG00000237988	OR2I1	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000125900	SIRPD	protein_coding	10	no ortholog in the table
ENSG00000175518	UBQLNL	protein_coding	10	no ortholog in the table
ENSG00000277448	LINC02338	lncRNA	10	no ortholog in the table
ENSG00000237705		lncRNA	10	no ortholog in the table
ENSG00000277232	GTSE1-DT	lncRNA	10	no ortholog in the table
ENSG00000265458	NARF-AS2	lncRNA	10	no ortholog in the table
ENSG00000215458	AATBC	lncRNA	10	no ortholog in the table
ENSG00000242973	TDRD6-AS1	lncRNA	10	no ortholog in the table
ENSG00000280927	CTBP1-AS	lncRNA	10	no ortholog in the table
ENSG00000197978	GOLGA6L9	protein_coding	10	no ortholog in the table
ENSG00000255693	LINC02389	lncRNA	10	no ortholog in the table
ENSG00000278139	P3R3URF-PIK3R3	protein_coding	10	no ortholog in the table
ENSG00000224870	MRPL20-AS1	lncRNA	10	no ortholog in the table
ENSG00000280594	BTG3-AS1	lncRNA	10	no ortholog in the table
ENSG00000239774	TTC14-DT	lncRNA	10	no ortholog in the table
ENSG00000185966	LCE3E	protein_coding	10	no ortholog in the table
ENSG00000264569	DCXR-DT	lncRNA	10	no ortholog in the table
ENSG00000198128	OR2L3	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000255968	ITPR2-AS2	lncRNA	10	no ortholog in the table
ENSG00000223960	CHROMR	lncRNA	10	no ortholog in the table
ENSG00000250571	GLI4	protein_coding	10	no ortholog in the table
ENSG00000250590	LINC02492	lncRNA	10	no ortholog in the table
ENSG00000198182	ZNF607	protein_coding	10	no ortholog in the table
ENSG00000256862	PARP11-AS1	lncRNA	10	no ortholog in the table
ENSG00000256988	KCNA6-AS1	lncRNA	10	no ortholog in the table
ENSG00000261713	SSTR5-AS1	lncRNA	10	no ortholog in the table
ENSG00000261723	PALB2-AS1	lncRNA	10	no ortholog in the table
ENSG00000241696	LINC02053	lncRNA	10	no ortholog in the table
ENSG00000242048	PRKAG2-AS2	lncRNA	10	no ortholog in the table
ENSG00000250222	TRIM7-AS2	lncRNA	10	no ortholog in the table
ENSG00000280303	ERICD	lncRNA	10	no ortholog in the table
ENSG00000280515	SALRNA2	lncRNA	10	no ortholog in the table
ENSG00000223882	ABCC5-AS1	lncRNA	10	no ortholog in the table
ENSG00000223734	LAPTM4A-DT	lncRNA	10	no ortholog in the table
ENSG00000163257	DCAF16	protein_coding	10	no ortholog in the table
ENSG00000224057	EGFR-AS1	lncRNA	10	no ortholog in the table
ENSG00000224222	LINC02636	lncRNA	10	no ortholog in the table
ENSG00000223770	CACNA2D1-AS1	lncRNA	10	no ortholog in the table
ENSG00000279066	HEXD-IT1	lncRNA	10	no ortholog in the table
ENSG00000279220	CMKLR2-AS	lncRNA	10	no ortholog in the table
ENSG00000223442	TH2LCRR	lncRNA	10	no ortholog in the table
ENSG00000223466	LINC01825	lncRNA	10	no ortholog in the table
ENSG00000256670	RASSF3-DT	lncRNA	10	no ortholog in the table
ENSG00000241220	LINC03109	lncRNA	10	no ortholog in the table
ENSG00000256540	IQSEC3-AS1	lncRNA	10	no ortholog in the table
ENSG00000256546	LINC02985	lncRNA	10	no ortholog in the table
ENSG00000262294	RPH3AL-AS2	lncRNA	10	no ortholog in the table
ENSG00000123576	ESX1	protein_coding	10	no ortholog in the table
ENSG00000249173	LINC01093	lncRNA	10	no ortholog in the table
ENSG00000286147		lncRNA	10	no ortholog in the table
ENSG00000286532	PARTICL	lncRNA	10	no ortholog in the table
ENSG00000166069	TMCO5A	protein_coding	10	ortholog(s) exist but none is in the other vocabulary
ENSG00000132286	TIMM10B	protein_coding	10	no ortholog in the table
ENSG00000232453	LINC02777	lncRNA	10	no ortholog in the table
ENSG00000232233	LINC02043	lncRNA	10	no ortholog in the table
ENSG00000293513	LINC00301	lncRNA	10	no ortholog in the table
HGNC:44749	PTGER4P2-CDK2AP2P2	readthrough	10	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSG00000180697	C3orf22	protein_coding	9	no ortholog in the table
ENSG00000071203	MS4A12	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSG00000131508	UBE2D2	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSG00000261796	ISY1-RAB43	protein_coding	9	no ortholog in the table
ENSG00000124091	GCNT7	protein_coding	9	no ortholog in the table
ENSG00000163202	LCE3D	protein_coding	9	no ortholog in the table
ENSG00000178917	ZNF852	protein_coding	9	no ortholog in the table
ENSG00000224902	GAGE12H	protein_coding	9	no ortholog in the table
ENSG00000216921	FAM240C	protein_coding	9	no ortholog in the table
ENSG00000163374	YY1AP1	protein_coding	9	no ortholog in the table
ENSG00000198252	STYX	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSG00000257446	ZNF878	protein_coding	9	no ortholog in the table
ENSG00000215595	C20orf202	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSG00000186105	LRRC70	protein_coding	9	no ortholog in the table
ENSG00000255359	CCDC179	protein_coding	9	no ortholog in the table
ENSG00000243130	PSG11	protein_coding	9	no ortholog in the table
ENSG00000243543	WFDC6	protein_coding	9	no ortholog in the table
ENSG00000145216	FIP1L1	protein_coding	9	no ortholog in the table
ENSG00000265818	EEF1E1-BLOC1S5	protein_coding	9	no ortholog in the table
ENSG00000170935	NCBP2L	protein_coding	9	no ortholog in the table
ENSG00000136003	ISCU	protein_coding	9	no ortholog in the table
ENSG00000237452	MEIOSIN	protein_coding	9	no ortholog in the table
ENSG00000102239	BRS3	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSG00000275152	CCL16	protein_coding	9	no ortholog in the table
ENSG00000197403	OR6N1	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSG00000244462	RBM12	protein_coding	9	no ortholog in the table
ENSG00000100461	RBM23	protein_coding	9	no ortholog in the table
ENSG00000162592	CCDC27	protein_coding	9	no ortholog in the table
ENSG00000283199	C13orf46	protein_coding	9	no ortholog in the table
ENSG00000184698	OR51M1	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSG00000261052	SULT1A3	protein_coding	9	no ortholog in the table
ENSG00000186723	OR10H1	protein_coding	9	no ortholog in the table
ENSG00000135747	ZNF670-ZNF695	protein_coding	9	no ortholog in the table
ENSG00000162526	TSSK3	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSG00000187026	KRTAP21-2	protein_coding	9	no ortholog in the table
ENSG00000168454	TXNDC2	protein_coding	9	no ortholog in the table
ENSG00000179698	WDR97	protein_coding	9	no ortholog in the table
ENSG00000177951	BET1L	protein_coding	9	no ortholog in the table
ENSG00000187533	PRR27	protein_coding	9	no ortholog in the table
ENSG00000167117	ANKRD40CL	protein_coding	9	ortholog(s) exist but none is in the other vocabulary
ENSG00000283900	TPTEP2-CSNK1E	protein_coding	9	no ortholog in the table
ENSG00000283930	PLD5P1	protein_coding	9	no ortholog in the table
ENSG00000284130	TUBA3FP	protein_coding	9	no ortholog in the table
ENSG00000284484	CPHXL2	protein_coding	9	no ortholog in the table
ENSG00000204237	OXLD1	protein_coding	9	no ortholog in the table
ENSG00000229183	PGA4	protein_coding	9	no ortholog in the table
