harmonized_id	symbol	biotype	n_datasets_hvg
ENSMUSG00000036792	Mbd5	protein_coding	9
ENSMUSG00000054537	Tmprss11e	protein_coding	9
ENSMUSG00000054901	Arhgef33	protein_coding	9
ENSMUSG00000043144	Aqp6	protein_coding	9
ENSMUSG00000022601	Zbtb11	protein_coding	9
ENSMUSG00000031290	Lrch2	protein_coding	9
ENSMUSG00000004455	Ppp1cc	protein_coding	9
ENSMUSG00000036873	2410004B18Rik	protein_coding	9
ENSMUSG00000036962	Cfap221	protein_coding	9
ENSMUSG00000010376	Nedd8	protein_coding	9
ENSMUSG00000075700	Selenot	protein_coding	9
ENSMUSG00000013701	Timm23	protein_coding	9
ENSMUSG00000034391	Fbxo15	protein_coding	9
ENSMUSG00000078937	Cpt1b	protein_coding	9
ENSMUSG00000042425	Frmpd3	protein_coding	9
ENSMUSG00000006304	Arpc2	protein_coding	9
ENSMUSG00000022536	Glyr1	protein_coding	9
ENSMUSG00000018501	Ncor1	protein_coding	9
ENSMUSG00000029203	Ube2k	protein_coding	9
ENSMUSG00000094845	Tmem95	protein_coding	9
ENSMUSG00000027835	Pdcd10	protein_coding	9
ENSMUSG00000048230	Fbxo43	protein_coding	9
ENSMUSG00000094282	Cfap73	protein_coding	9
ENSMUSG00000094985	Topaz1	protein_coding	9
ENSMUSG00000060913	Trim55	protein_coding	9
ENSMUSG00000073399	Trim40	protein_coding	9
ENSMUSG00000006270	Vax1	protein_coding	9
ENSMUSG00000031226	Pbdc1	protein_coding	9
ENSMUSG00000032310	Cyp1a2	protein_coding	9
ENSMUSG00000080115	Eef1akmt3	protein_coding	9
ENSMUSG00000079677	Fdx2	protein_coding	9
ENSMUSG00000027651	Rprd1b	protein_coding	9
ENSMUSG00000027706	Sec62	protein_coding	9
ENSMUSG00000001017	Chtop	protein_coding	9
ENSMUSG00000075502	Kbtbd6	protein_coding	9
ENSMUSG00000037469	Acp7	protein_coding	9
ENSMUSG00000037455	Slc18b1	protein_coding	9
ENSMUSG00000015013	Trappc2l	protein_coding	9
ENSMUSG00000031200	Mtcp1	protein_coding	9
ENSMUSG00000106918	Mrpl33	protein_coding	9
ENSMUSG00000023009	Nckap5l	protein_coding	9
ENSMUSG00000060279	Ap2a1	protein_coding	9
ENSMUSG00000060373	Hnrnpc	protein_coding	9
ENSMUSG00000027528	Fabp9	protein_coding	9
ENSMUSG00000027606	Dnajc5b	protein_coding	9
ENSMUSG00000090326	Dthd1	protein_coding	9
ENSMUSG00000079019	Insl3	protein_coding	9
ENSMUSG00000018412	Kansl1	protein_coding	9
ENSMUSG00000090210	Itga10	protein_coding	9
ENSMUSG00000018433	Nol11	protein_coding	9
ENSMUSG00000042167	Tent2	protein_coding	9
ENSMUSG00000023052	Npff	protein_coding	9
ENSMUSG00000023079	Gtf2ird1	protein_coding	9
ENSMUSG00000051934	Spats2	protein_coding	9
ENSMUSG00000032401	Lctl	protein_coding	9
ENSMUSG00000032449	Slc25a36	protein_coding	9
ENSMUSG00000032435	Dync1li1	protein_coding	9
ENSMUSG00000014907	Naf1	protein_coding	9
ENSMUSG00000032582	Rbm6	protein_coding	9
ENSMUSG00000032599	Ip6k2	protein_coding	9
ENSMUSG00000032595	Cdhr4	protein_coding	9
ENSMUSG00000051777	Iqcj	protein_coding	9
ENSMUSG00000023192	Grm2	protein_coding	9
ENSMUSG00000006412	Pfdn2	protein_coding	9
ENSMUSG00000090124	Ugt1a7c	protein_coding	9
ENSMUSG00000009731	Kcnd1	protein_coding	9
ENSMUSG00000037797	Adh4	protein_coding	9
ENSMUSG00000037935	Smarce1	protein_coding	9
ENSMUSG00000027335	Adra1d	protein_coding	9
ENSMUSG00000055436	Srsf11	protein_coding	9
ENSMUSG00000096316	Faiml	protein_coding	9
ENSMUSG00000041710	Trpc5	protein_coding	9
ENSMUSG00000041735	AAdacl4fm3	protein_coding	9
ENSMUSG00000023802	Nox3	protein_coding	9
ENSMUSG00000023852	Chd1	protein_coding	9
ENSMUSG00000023939	Mrpl14	protein_coding	9
ENSMUSG00000020519	Sap30l	protein_coding	9
ENSMUSG00000020516	Rps6kb1	protein_coding	9
ENSMUSG00000030697	Ppp4c	protein_coding	9
ENSMUSG00000030850	Ate1	protein_coding	9
ENSMUSG00000050002	Idnk	protein_coding	9
ENSMUSG00000047642	D930020B18Rik	protein_coding	9
ENSMUSG00000027091	Zc3h15	protein_coding	9
ENSMUSG00000029462	Vps29	protein_coding	9
ENSMUSG00000033837	Foxh1	protein_coding	9
ENSMUSG00000033953	Ppp3r1	protein_coding	9
ENSMUSG00000033963	Fancd2os	protein_coding	9
ENSMUSG00000053046	Brsk2	protein_coding	9
ENSMUSG00000041468	Gpr12	protein_coding	9
ENSMUSG00000024091	Vapa	protein_coding	9
ENSMUSG00000102976	Zc3h11a	protein_coding	9
ENSMUSG00000104301	Wdr49	protein_coding	9
ENSMUSG00000041718	Alg13	protein_coding	9
ENSMUSG00000053194	Cib4	protein_coding	9
ENSMUSG00000029642	Polr1d	protein_coding	9
ENSMUSG00000009406	Elk1	protein_coding	9
ENSMUSG00000038203	Hoxa13	protein_coding	9
ENSMUSG00000038257	Glra3	protein_coding	9
ENSMUSG00000019883	Echdc1	protein_coding	9
ENSMUSG00000002664	Pspn	protein_coding	9
ENSMUSG00000046585	Cfap58	protein_coding	9
ENSMUSG00000024240	Epc1	protein_coding	9
ENSMUSG00000024283	Wac	protein_coding	9
ENSMUSG00000103800	Pcdha8	protein_coding	9
ENSMUSG00000066516	Klk1b21	protein_coding	9
ENSMUSG00000038276	Asic3	protein_coding	9
ENSMUSG00000009075	Cabp7	protein_coding	9
ENSMUSG00000038374	Rbm8a	protein_coding	9
ENSMUSG00000008958	Vps72	protein_coding	9
ENSMUSG00000008932	Slc1a7	protein_coding	9
ENSMUSG00000024400	Wdr33	protein_coding	9
ENSMUSG00000024414	Mrpl27	protein_coding	9
ENSMUSG00000024442	Dele1	protein_coding	9
ENSMUSG00000030421	Uri1	protein_coding	9
ENSMUSG00000040731	Eif4h	protein_coding	9
ENSMUSG00000040818	Dennd6a	protein_coding	9
ENSMUSG00000059355	Wdr83os	protein_coding	9
ENSMUSG00000101959	Ldhal6b	protein_coding	9
ENSMUSG00000038622	Med30	protein_coding	9
ENSMUSG00000038690	Atp5mf	protein_coding	9
ENSMUSG00000047412	Zbtb44	protein_coding	9
ENSMUSG00000026468	Lhx4	protein_coding	9
ENSMUSG00000026516	Nvl	protein_coding	9
ENSMUSG00000020056	Washc3	protein_coding	9
ENSMUSG00000029686	Cul1	protein_coding	9
ENSMUSG00000033501	Crygs	protein_coding	9
ENSMUSG00000046811	Gltpd2	protein_coding	9
ENSMUSG00000001566	Mnx1	protein_coding	9
ENSMUSG00000030180	Kdm5a	protein_coding	9
ENSMUSG00000087247	Alkal1	protein_coding	9
ENSMUSG00000030339	Ltbr	protein_coding	9
ENSMUSG00000014603	Alx3	protein_coding	9
ENSMUSG00000033634	Nat8f2	protein_coding	9
ENSMUSG00000033624	Pdpr	protein_coding	9
ENSMUSG00000079103	Tgm7	protein_coding	9
ENSMUSG00000020149	Rab1a	protein_coding	9
ENSMUSG00000026312	Cdh7	protein_coding	9
ENSMUSG00000008475	Arpc5	protein_coding	9
ENSMUSG00000026426	Arl8a	protein_coding	9
ENSMUSG00000097084	Foxl1	protein_coding	9
ENSMUSG00000024735	Prpf19	protein_coding	9
ENSMUSG00000040187	Bmal2	protein_coding	9
ENSMUSG00000024519	Cplx4	protein_coding	9
ENSMUSG00000100241	Slc18a3	protein_coding	9
ENSMUSG00000040489	Sox30	protein_coding	9
ENSMUSG00000070942	Il1rl2	protein_coding	9
ENSMUSG00000001076	C1ql4	protein_coding	9
ENSMUSG00000039155	Cdh26	protein_coding	9
ENSMUSG00000047187	Rab2a	protein_coding	9
ENSMUSG00000020128	Vps54	protein_coding	9
ENSMUSG00000026176	Ctdsp1	protein_coding	9
ENSMUSG00000029754	Dlx6	protein_coding	9
ENSMUSG00000029815	Malsu1	protein_coding	9
ENSMUSG00000079259	Trim71	protein_coding	9
ENSMUSG00000049571	Cfap46	protein_coding	9
ENSMUSG00000052456	Get3	protein_coding	9
ENSMUSG00000052819	Best2	protein_coding	9
ENSMUSG00000020368	Canx	protein_coding	9
ENSMUSG00000024979	Tectb	protein_coding	9
ENSMUSG00000024682	Cblif	protein_coding	9
ENSMUSG00000024758	Rtn3	protein_coding	9
ENSMUSG00000024757	Slc22a19	protein_coding	9
ENSMUSG00000004591	Pkn2	protein_coding	9
ENSMUSG00000049823	Zbtb12	protein_coding	9
ENSMUSG00000069581	Tspear	protein_coding	9
ENSMUSG00000039630	Hnrnpu	protein_coding	9
ENSMUSG00000064358	mt-Co3	protein_coding	9
ENSMUSG00000008438	Adam21	protein_coding	9
ENSMUSG00000008429	Herpud2	protein_coding	9
ENSMUSG00000074647	Fam83c	protein_coding	9
ENSMUSG00000074627	Mroh8	protein_coding	9
ENSMUSG00000014301	Pam16	protein_coding	9
ENSMUSG00000014294	Ndufa2	protein_coding	9
ENSMUSG00000025418	Bsnd	protein_coding	9
ENSMUSG00000056851	Pcbp2	protein_coding	9
ENSMUSG00000052273	Dnah3	protein_coding	9
ENSMUSG00000052372	Il1rapl1	protein_coding	9
ENSMUSG00000045322	Tlr9	protein_coding	9
ENSMUSG00000021078	Tomm20l	protein_coding	9
ENSMUSG00000021218	Gdi2	protein_coding	9
ENSMUSG00000021244	Ylpm1	protein_coding	9
ENSMUSG00000021051	Ppp2r5e	protein_coding	9
ENSMUSG00000021413	Prpf4b	protein_coding	9
ENSMUSG00000020888	Dvl2	protein_coding	9
ENSMUSG00000050310	Rictor	protein_coding	9
ENSMUSG00000050428	Fbxo46	protein_coding	9
ENSMUSG00000050468	Astl	protein_coding	9
ENSMUSG00000050439	Enthd1	protein_coding	9
ENSMUSG00000021264	Yy1	protein_coding	8
ENSMUSG00000050357	Carmil2	protein_coding	8
ENSMUSG00000085139	Sertm2	protein_coding	8
ENSMUSG00000068859	Sp9	protein_coding	8
ENSMUSG00000021660	Btf3	protein_coding	8
ENSMUSG00000021612	Slc6a18	protein_coding	8
ENSMUSG00000021546	Hnrnpk	protein_coding	8
ENSMUSG00000021404	Serpinb9c	protein_coding	8
ENSMUSG00000020903	Stx8	protein_coding	8
ENSMUSG00000018844	Fndc8	protein_coding	8
ENSMUSG00000044477	Zfand3	protein_coding	8
ENSMUSG00000044916	Frey1	protein_coding	8
ENSMUSG00000035199	Arl6ip5	protein_coding	8
ENSMUSG00000035191	Rfpl4	protein_coding	8
ENSMUSG00000035528	Npffr2	protein_coding	8
ENSMUSG00000067656	Slc22a27	protein_coding	8
ENSMUSG00000067642	Adgrf3	protein_coding	8
ENSMUSG00000028419	Chmp5	protein_coding	8
ENSMUSG00000020830	Vmo1	protein_coding	8
ENSMUSG00000058741	Prr19	protein_coding	8
ENSMUSG00000002728	Naa20	protein_coding	8
ENSMUSG00000068117	Mei1	protein_coding	8
ENSMUSG00000017767	Spata25	protein_coding	8
ENSMUSG00000049897	Stkld1	protein_coding	8
ENSMUSG00000025024	Smndc1	protein_coding	8
ENSMUSG00000047085	Lrrc4b	protein_coding	8
ENSMUSG00000002778	Kdelr1	protein_coding	8
ENSMUSG00000025215	Tlx1	protein_coding	8
ENSMUSG00000001847	Rac1	protein_coding	8
ENSMUSG00000057037	Cfhr1	protein_coding	8
ENSMUSG00000025903	Lypla1	protein_coding	8
ENSMUSG00000039070	Cpa4	protein_coding	8
ENSMUSG00000056586	Zar1l	protein_coding	8
ENSMUSG00000039059	Hrh3	protein_coding	8
ENSMUSG00000074678	Defb25	protein_coding	8
ENSMUSG00000020152	Actr2	protein_coding	8
ENSMUSG00000026155	Smap1	protein_coding	8
ENSMUSG00000029725	Ppp1r35	protein_coding	8
ENSMUSG00000029784	Ssmem1	protein_coding	8
ENSMUSG00000079278	Tmem233	protein_coding	8
ENSMUSG00000052812	Atad2b	protein_coding	8
ENSMUSG00000024786	Majin	protein_coding	8
ENSMUSG00000058503	Fam133b	protein_coding	8
ENSMUSG00000040140	Tdrd6	protein_coding	8
ENSMUSG00000040154	Wfdc5	protein_coding	8
ENSMUSG00000040287	Stac3	protein_coding	8
ENSMUSG00000040372	Gpr63	protein_coding	8
ENSMUSG00000024600	Slc27a6	protein_coding	8
ENSMUSG00000005355	Casp14	protein_coding	8
ENSMUSG00000074764	Sel1l2	protein_coding	8
ENSMUSG00000038840	Birc7	protein_coding	8
ENSMUSG00000038997	Asb17	protein_coding	8
ENSMUSG00000039032	Tsga13	protein_coding	8
ENSMUSG00000089960	Ugt1a1	protein_coding	8
ENSMUSG00000046793	Gpr61	protein_coding	8
ENSMUSG00000040478	Prdm13	protein_coding	8
ENSMUSG00000030397	Mark4	protein_coding	8
ENSMUSG00000014592	Camta1	protein_coding	8
ENSMUSG00000032988	Slc16a8	protein_coding	8
ENSMUSG00000033623	Pcgf3	protein_coding	8
ENSMUSG00000029712	Actl6b	protein_coding	8
ENSMUSG00000029711	Epo	protein_coding	8
ENSMUSG00000026251	Chrnd	protein_coding	8
ENSMUSG00000079495	Nat8f6	protein_coding	8
ENSMUSG00000069806	Cacng7	protein_coding	8
ENSMUSG00000069721	Krtap3-2	protein_coding	8
ENSMUSG00000040565	Btaf1	protein_coding	8
ENSMUSG00000040725	Hnrnpul1	protein_coding	8
ENSMUSG00000020461	Clhc1	protein_coding	8
ENSMUSG00000038722	Bud31	protein_coding	8
ENSMUSG00000056133	Unc93a2	protein_coding	8
ENSMUSG00000056350	Krtap13-1	protein_coding	8
ENSMUSG00000056493	Foxk1	protein_coding	8
ENSMUSG00000066279	Chrna10	protein_coding	8
ENSMUSG00000000600	Krit1	protein_coding	8
ENSMUSG00000041380	Htr2c	protein_coding	8
ENSMUSG00000024188	Luc7l	protein_coding	8
ENSMUSG00000024258	Polr2d	protein_coding	8
ENSMUSG00000003072	Atp5f1d	protein_coding	8
ENSMUSG00000026609	Ush2a	protein_coding	8
ENSMUSG00000038598	Shoc1	protein_coding	8
ENSMUSG00000040770	Il25	protein_coding	8
ENSMUSG00000041141	Pnma8a	protein_coding	8
ENSMUSG00000017421	Zfp207	protein_coding	8
ENSMUSG00000030472	Ceacam18	protein_coding	8
ENSMUSG00000041578	Crx	protein_coding	8
ENSMUSG00000102918	Pcdhgc3	protein_coding	8
ENSMUSG00000063882	Uqcrh	protein_coding	8
ENSMUSG00000029644	Pdx1	protein_coding	8
ENSMUSG00000038199	Iqca1l	protein_coding	8
ENSMUSG00000075023	Accsl	protein_coding	8
ENSMUSG00000038255	Neurod2	protein_coding	8
ENSMUSG00000066568	Lsm14a	protein_coding	8
ENSMUSG00000096199	Ptrhd1	protein_coding	8
ENSMUSG00000041730	Drgx	protein_coding	8
ENSMUSG00000016833	Mrps18c	protein_coding	8
ENSMUSG00000075267	Pjvk	protein_coding	8
ENSMUSG00000029442	Cfap251	protein_coding	8
ENSMUSG00000079071	Slc28a2b	protein_coding	8
ENSMUSG00000034139	Serpini2	protein_coding	8
ENSMUSG00000024002	Brd4	protein_coding	8
ENSMUSG00000023020	Cox14	protein_coding	8
ENSMUSG00000023118	Sympk	protein_coding	8
ENSMUSG00000032423	Syncrip	protein_coding	8
ENSMUSG00000023333	Gcm1	protein_coding	8
ENSMUSG00000046240	Hepacam	protein_coding	8
ENSMUSG00000046354	Defb14	protein_coding	8
ENSMUSG00000063787	Chchd1	protein_coding	8
ENSMUSG00000063730	Hsd3b2	protein_coding	8
ENSMUSG00000041911	Dlx1	protein_coding	8
ENSMUSG00000029432	Nipsnap2	protein_coding	8
ENSMUSG00000009588	St6galnac1	protein_coding	8
ENSMUSG00000095789	Nupr2	protein_coding	8
ENSMUSG00000095687	Rnaset2a	protein_coding	8
ENSMUSG00000026977	Marchf7	protein_coding	8
ENSMUSG00000022961	Son	protein_coding	8
ENSMUSG00000023018	Smarcd1	protein_coding	8
ENSMUSG00000042189	Tekt3	protein_coding	8
ENSMUSG00000073468	Sft2d1	protein_coding	8
ENSMUSG00000042250	Pglyrp4	protein_coding	8
ENSMUSG00000063713	Klk1b24	protein_coding	8
ENSMUSG00000037593	Rskr	protein_coding	8
ENSMUSG00000048015	Neurod4	protein_coding	8
ENSMUSG00000049013	Prss48	protein_coding	8
ENSMUSG00000018415	Gid4	protein_coding	8
ENSMUSG00000073602	Serpinb3b	protein_coding	8
ENSMUSG00000073600	Prob1	protein_coding	8
ENSMUSG00000046032	Snx12	protein_coding	8
ENSMUSG00000022857	Tmprss15	protein_coding	8
ENSMUSG00000051246	Msantd1	protein_coding	8
ENSMUSG00000051452	Gm11437	protein_coding	8
ENSMUSG00000019738	Polr2i	protein_coding	8
ENSMUSG00000075569	Rsph10b	protein_coding	8
ENSMUSG00000037307	Banf2	protein_coding	8
ENSMUSG00000037286	Stag1	protein_coding	8
ENSMUSG00000037393	Nmur2	protein_coding	8
ENSMUSG00000019763	Rmnd1	protein_coding	8
ENSMUSG00000027703	Lrriq4	protein_coding	8
ENSMUSG00000095407	Tmem200c	protein_coding	8
ENSMUSG00000031138	F9	protein_coding	8
ENSMUSG00000031197	Vbp1	protein_coding	8
ENSMUSG00000022781	Pak2	protein_coding	8
ENSMUSG00000022800	Fyttd1	protein_coding	8
ENSMUSG00000022820	Ndufb4	protein_coding	8
ENSMUSG00000042596	Tfap2d	protein_coding	8
ENSMUSG00000042567	Nek10	protein_coding	8
ENSMUSG00000022525	Plaat1	protein_coding	8
ENSMUSG00000029202	Pds5a	protein_coding	8
ENSMUSG00000027680	Fxr1	protein_coding	8
ENSMUSG00000002409	Dyrk1b	protein_coding	8
ENSMUSG00000054823	Nsd3	protein_coding	8
ENSMUSG00000109336	Samd4b	protein_coding	8
ENSMUSG00000031344	Gabrq	protein_coding	8
ENSMUSG00000031337	Mtm1	protein_coding	8
ENSMUSG00000050195	Scd4	protein_coding	8
ENSMUSG00000050201	Otop2	protein_coding	8
ENSMUSG00000032259	Drd2	protein_coding	8
ENSMUSG00000031364	Grpr	protein_coding	8
ENSMUSG00000076438	Oxct2b	protein_coding	8
ENSMUSG00000029128	Rab28	protein_coding	8
ENSMUSG00000034297	Med13	protein_coding	8
ENSMUSG00000068615	Gjd2	protein_coding	8
ENSMUSG00000034427	Myo15b	protein_coding	8
ENSMUSG00000034566	Atp5pd	protein_coding	8
ENSMUSG00000078919	Dpm1	protein_coding	8
ENSMUSG00000061531	Tmem236	protein_coding	8
ENSMUSG00000071489	Ptgdr	protein_coding	8
ENSMUSG00000045912	C2cd4c	protein_coding	8
ENSMUSG00000110086	Smim32	protein_coding	8
ENSMUSG00000072872	Rybp	protein_coding	8
ENSMUSG00000043670	Diras1	protein_coding	8
ENSMUSG00000031449	Atp4b	protein_coding	8
ENSMUSG00000015443	Gzmn	protein_coding	8
ENSMUSG00000015519	2310057J18Rik	protein_coding	8
ENSMUSG00000050926	Dcaf12l2	protein_coding	8
ENSMUSG00000054409	Tmem74	protein_coding	8
ENSMUSG00000003341	Atp8b3	protein_coding	8
ENSMUSG00000070368	Prok1	protein_coding	8
ENSMUSG00000048304	Slitrk3	protein_coding	8
ENSMUSG00000013091	Tmem190	protein_coding	8
ENSMUSG00000078799	Sult2a5	protein_coding	8
ENSMUSG00000051209	Gpr119	protein_coding	8
ENSMUSG00000043857	Mgat5b	protein_coding	8
ENSMUSG00000022245	Skor1	protein_coding	8
ENSMUSG00000018634	Crhr1	protein_coding	8
ENSMUSG00000019132	BC005537	protein_coding	8
ENSMUSG00000078427	Sarnp	protein_coding	8
ENSMUSG00000036199	Ndufa13	protein_coding	8
ENSMUSG00000036299	BC031181	protein_coding	8
ENSMUSG00000044083	Efcab8	protein_coding	8
ENSMUSG00000044400	Sowahd	protein_coding	8
ENSMUSG00000045648	Vwc2l	protein_coding	8
ENSMUSG00000022156	Gzme	protein_coding	8
ENSMUSG00000022194	Pabpn1	protein_coding	8
ENSMUSG00000031918	Mtmr2	protein_coding	8
ENSMUSG00000084883	Ccdc85c	protein_coding	8
ENSMUSG00000035923	Myf6	protein_coding	8
ENSMUSG00000091712	Sec14l5	protein_coding	8
ENSMUSG00000053769	Lysmd1	protein_coding	8
ENSMUSG00000028882	Ppp1r8	protein_coding	8
ENSMUSG00000021040	Slirp	protein_coding	8
ENSMUSG00000021260	Hhipl1	protein_coding	8
ENSMUSG00000062691	Cebpzos	protein_coding	8
ENSMUSG00000085111	Ascl4	protein_coding	8
ENSMUSG00000028750	Pla2g2c	protein_coding	8
ENSMUSG00000078657	Crnn	protein_coding	8
ENSMUSG00000048540	Nhlh2	protein_coding	8
ENSMUSG00000048617	Rtbdn	protein_coding	8
ENSMUSG00000048661	Lemd3	protein_coding	8
ENSMUSG00000028760	Eif4g3	protein_coding	8
ENSMUSG00000028809	Srrm1	protein_coding	8
ENSMUSG00000044485	Klk1b11	protein_coding	8
ENSMUSG00000025893	Kbtbd3	protein_coding	8
ENSMUSG00000025946	Pth2r	protein_coding	8
ENSMUSG00000029911	Ssbp1	protein_coding	8
ENSMUSG00000033044	Dhrs7c	protein_coding	8
ENSMUSG00000079330	Lemd1	protein_coding	8
ENSMUSG00000033128	Gga1	protein_coding	8
ENSMUSG00000025405	Inhbc	protein_coding	8
ENSMUSG00000025423	Pias2	protein_coding	8
ENSMUSG00000056856	Jakmip3	protein_coding	8
ENSMUSG00000063172	Ift25	protein_coding	8
ENSMUSG00000045179	Sox3	protein_coding	8
ENSMUSG00000063089	Klk1b8	protein_coding	7
ENSMUSG00000063200	Nol7	protein_coding	7
ENSMUSG00000063015	Ccni	protein_coding	7
ENSMUSG00000021096	Ppm1a	protein_coding	7
ENSMUSG00000021111	Papola	protein_coding	7
ENSMUSG00000021099	Six6	protein_coding	7
ENSMUSG00000021840	Mapk1ip1l	protein_coding	7
ENSMUSG00000016327	Atp1b4	protein_coding	7
ENSMUSG00000031493	Ggn	protein_coding	7
ENSMUSG00000015522	Arnt	protein_coding	7
ENSMUSG00000031450	Grk1	protein_coding	7
ENSMUSG00000022155	Mroh2b	protein_coding	7
ENSMUSG00000022119	Rbm26	protein_coding	7
ENSMUSG00000045591	Olig3	protein_coding	7
ENSMUSG00000045471	Hcrt	protein_coding	7
ENSMUSG00000022023	Wbp4	protein_coding	7
ENSMUSG00000043972	Opn5	protein_coding	7
ENSMUSG00000035067	Xkr6	protein_coding	7
ENSMUSG00000028578	Caap1	protein_coding	7
ENSMUSG00000035992	Fnip1	protein_coding	7
ENSMUSG00000078577	Tmco2	protein_coding	7
ENSMUSG00000054312	Mrps21	protein_coding	7
ENSMUSG00000054360	Bsx	protein_coding	7
ENSMUSG00000091636	Akain1	protein_coding	7
ENSMUSG00000054134	Umodl1	protein_coding	7
ENSMUSG00000054034	Tceal5	protein_coding	7
ENSMUSG00000036372	Tmem258	protein_coding	7
ENSMUSG00000028174	Rpe65	protein_coding	7
ENSMUSG00000091043	Glyatl3	protein_coding	7
ENSMUSG00000091055	Siglec15	protein_coding	7
ENSMUSG00000028998	Tomm7	protein_coding	7
ENSMUSG00000034681	Rnps1	protein_coding	7
ENSMUSG00000034623	Prss55	protein_coding	7
ENSMUSG00000034645	Zyg11a	protein_coding	7
ENSMUSG00000034673	Pbx2	protein_coding	7
ENSMUSG00000035033	Tbr1	protein_coding	7
ENSMUSG00000027939	Nup210l	protein_coding	7
ENSMUSG00000067847	Romo1	protein_coding	7
ENSMUSG00000067872	Ccdc87	protein_coding	7
ENSMUSG00000053375	Atp6v1e2	protein_coding	7
ENSMUSG00000090817	Hsd3b9	protein_coding	7
ENSMUSG00000013367	Iglon5	protein_coding	7
ENSMUSG00000034533	Scn10a	protein_coding	7
ENSMUSG00000034552	Zswim2	protein_coding	7
ENSMUSG00000028060	Khdc4	protein_coding	7
ENSMUSG00000048377	Foxi2	protein_coding	7
ENSMUSG00000054405	Dnajc8	protein_coding	7
ENSMUSG00000048222	Mfap1b	protein_coding	7
ENSMUSG00000019710	Mrpl24	protein_coding	7
ENSMUSG00000029158	Yipf7	protein_coding	7
ENSMUSG00000034456	Uroc1	protein_coding	7
ENSMUSG00000078926	Cdc20b	protein_coding	7
ENSMUSG00000077450	Rab11b	protein_coding	7
ENSMUSG00000054958	Nt5c1a	protein_coding	7
ENSMUSG00000036835	Psenen	protein_coding	7
ENSMUSG00000036855	Gjd4	protein_coding	7
ENSMUSG00000036790	Slitrk2	protein_coding	7
ENSMUSG00000048003	Catsper4	protein_coding	7
ENSMUSG00000096035	Odaph	protein_coding	7
ENSMUSG00000029422	Rsrc2	protein_coding	7
ENSMUSG00000029423	Piwil1	protein_coding	7
ENSMUSG00000029320	1700016H13Rik	protein_coding	7
ENSMUSG00000090258	Churc1	protein_coding	7
ENSMUSG00000037475	Thoc2	protein_coding	7
ENSMUSG00000037432	Fer1l5	protein_coding	7
ENSMUSG00000037400	Atp11b	protein_coding	7
ENSMUSG00000037263	Aldh3b3	protein_coding	7
ENSMUSG00000037106	Fer1l6	protein_coding	7
ENSMUSG00000019659	Ccdc12	protein_coding	7
ENSMUSG00000038201	Kcna7	protein_coding	7
ENSMUSG00000038148	Cldn16	protein_coding	7
ENSMUSG00000029647	Pan3	protein_coding	7
ENSMUSG00000053216	Btn2a2	protein_coding	7
ENSMUSG00000053178	Mterf1b	protein_coding	7
ENSMUSG00000070532	Ccdc190	protein_coding	7
ENSMUSG00000026983	Il36rn	protein_coding	7
ENSMUSG00000095463	Entpd4	protein_coding	7
ENSMUSG00000070495	Ctcfl	protein_coding	7
ENSMUSG00000026432	Avpr1b	protein_coding	7
ENSMUSG00000008590	Htr3b	protein_coding	7
ENSMUSG00000038770	Kpna7	protein_coding	7
ENSMUSG00000047564	Krtap3-1	protein_coding	7
ENSMUSG00000026253	Chrng	protein_coding	7
ENSMUSG00000066149	Cdc26	protein_coding	7
ENSMUSG00000056673	Kdm5d	protein_coding	7
ENSMUSG00000029707	Fscn3	protein_coding	7
ENSMUSG00000033730	Egr3	protein_coding	7
ENSMUSG00000033722	BC034090	protein_coding	7
ENSMUSG00000056494	Cngb3	protein_coding	7
ENSMUSG00000066512	Klk1b5	protein_coding	7
ENSMUSG00000096458	Moap1	protein_coding	7
ENSMUSG00000017831	Rab5a	protein_coding	7
ENSMUSG00000049515	Espnl	protein_coding	7
ENSMUSG00000026085	Lyg1	protein_coding	7
ENSMUSG00000026078	Pdcl3	protein_coding	7
