harmonized_id	symbol	biotype	n_datasets_hvg	why_unmapped
ENSMUSG00000035394	Cfap53	protein_coding	27	no ortholog in the table
ENSMUSG00000029882	Prss3b	protein_coding	27	no ortholog in the table
ENSMUSG00000052563	D930048N14Rik	lncRNA	27	no ortholog in the table
ENSMUSG00000045031	Cetn4	protein_coding	27	no ortholog in the table
ENSMUSG00000079852	Klra4	protein_coding	27	no ortholog in the table
ENSMUSG00000098702	1500015A07Rik	lncRNA	27	no ortholog in the table
ENSMUSG00000034303	Ccdc15	protein_coding	27	no ortholog in the table
ENSMUSG00000002329	Mdp1	protein_coding	27	no ortholog in the table
ENSMUSG00000066361	Serpina3c	protein_coding	27	no ortholog in the table
ENSMUSG00000056130	Ticam2	protein_coding	27	no ortholog in the table
ENSMUSG00000013643	Lypd8	protein_coding	27	no ortholog in the table
ENSMUSG00000097616	1110019D14Rik	lncRNA	27	no ortholog in the table
ENSMUSG00000071454	Dtnb	protein_coding	27	no ortholog in the table
ENSMUSG00000033765	Calm4	protein_coding	27	no ortholog in the table
ENSMUSG00000071291	Zfp58	protein_coding	27	no ortholog in the table
ENSMUSG00000025433	Crisp3	protein_coding	27	no ortholog in the table
ENSMUSG00000056014	A430033K04Rik	protein_coding	27	no ortholog in the table
ENSMUSG00000052760	A630001G21Rik	protein_coding	27	no ortholog in the table
ENSMUSG00000086712	Mexis	lncRNA	27	no ortholog in the table
ENSMUSG00000063383	Zfp947	protein_coding	27	no ortholog in the table
ENSMUSG00000079491	H2-T10	protein_coding	27	no ortholog in the table
ENSMUSG00000032726	Bmp8a	protein_coding	27	no ortholog in the table
ENSMUSG00000106943	Dancr	lncRNA	27	no ortholog in the table
MGI:3780864	Cbln1os	lncRNA	27	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000060461	Dppa5a	protein_coding	26	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000047592	Nxpe5	protein_coding	26	no ortholog in the table
ENSMUSG00000020312	Shc2	protein_coding	26	no ortholog in the table
ENSMUSG00000056145	AI504432	lncRNA	26	no ortholog in the table
ENSMUSG00000056436	Cyct	protein_coding	26	no ortholog in the table
ENSMUSG00000074165	Zfp788	protein_coding	26	no ortholog in the table
ENSMUSG00000074158	Zfp976	protein_coding	26	no ortholog in the table
ENSMUSG00000029658	Wdr95	protein_coding	26	no ortholog in the table
ENSMUSG00000035834	Polr3g	protein_coding	26	no ortholog in the table
ENSMUSG00000035804	Ins1	protein_coding	26	no ortholog in the table
ENSMUSG00000058402	Zfp420	protein_coding	26	no ortholog in the table
ENSMUSG00000087305	A430035B10Rik	lncRNA	26	no ortholog in the table
ENSMUSG00000024639	Gnaq	protein_coding	26	no ortholog in the table
ENSMUSG00000043740	Trem6l	protein_coding	26	no ortholog in the table
ENSMUSG00000044814	Or55b3	protein_coding	26	no ortholog in the table
ENSMUSG00000087344	Gm15627	lncRNA	26	no ortholog in the table
ENSMUSG00000074677	Sirpb1c	protein_coding	26	no ortholog in the table
ENSMUSG00000022008	Gpalpp1	protein_coding	26	no ortholog in the table
ENSMUSG00000047222	Rnase2a	protein_coding	26	no ortholog in the table
ENSMUSG00000038791	Scgb3a2	protein_coding	26	no ortholog in the table
ENSMUSG00000021510	Zfp729a	protein_coding	26	no ortholog in the table
ENSMUSG00000101972	H3c11	protein_coding	26	no ortholog in the table
ENSMUSG00000073888	Ccl27a	protein_coding	26	no ortholog in the table
ENSMUSG00000071203	Naip5	protein_coding	26	no ortholog in the table
ENSMUSG00000048031	Fcrl5	protein_coding	26	no ortholog in the table
ENSMUSG00000078995	Zfp456	protein_coding	26	no ortholog in the table
ENSMUSG00000097589	Dleu2	lncRNA	26	no ortholog in the table
ENSMUSG00000101655	2310040G24Rik	lncRNA	26	no ortholog in the table
ENSMUSG00000037145	Lypd8l	protein_coding	26	no ortholog in the table
ENSMUSG00000020083	Fam241b	protein_coding	26	no ortholog in the table
ENSMUSG00000031286	Glt28d2	protein_coding	26	no ortholog in the table
ENSMUSG00000074912	Gm14207	lncRNA	26	no ortholog in the table
ENSMUSG00000033470	Cysltr2	protein_coding	26	no ortholog in the table
ENSMUSG00000042308	Setd1a	protein_coding	26	no ortholog in the table
ENSMUSG00000067430	Zfp763	protein_coding	26	no ortholog in the table
ENSMUSG00000096977	Gm10827	lncRNA	26	no ortholog in the table
ENSMUSG00000030641	Ddias	protein_coding	26	no ortholog in the table
ENSMUSG00000095432	Zfp748	protein_coding	26	no ortholog in the table
ENSMUSG00000050345	4930486L24Rik	protein_coding	26	no ortholog in the table
ENSMUSG00000051257	Trap1a	protein_coding	25	no ortholog in the table
ENSMUSG00000086841	2410006H16Rik	lncRNA	25	no ortholog in the table
ENSMUSG00000073448	Gm10509	protein_coding	25	no ortholog in the table
ENSMUSG00000009927	Rps25	protein_coding	25	no ortholog in the table
ENSMUSG00000009995	Tafazzin	protein_coding	25	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000018727	Cpsf4l	protein_coding	25	no ortholog in the table
ENSMUSG00000069310	H3c3	protein_coding	25	no ortholog in the table
ENSMUSG00000091694	Apol11b	protein_coding	25	no ortholog in the table
ENSMUSG00000020010	Vnn3	protein_coding	25	no ortholog in the table
MGI:1100876	Tbrg3	lncRNA	25	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000067931	Zfp948	protein_coding	25	no ortholog in the table
ENSMUSG00000057396	Zfp759	protein_coding	25	no ortholog in the table
ENSMUSG00000033576	Apol6	protein_coding	25	no ortholog in the table
ENSMUSG00000097636	Mirt1	lncRNA	25	no ortholog in the table
ENSMUSG00000096916	Zfp850	protein_coding	25	no ortholog in the table
ENSMUSG00000097743	Gm16973	lncRNA	25	no ortholog in the table
ENSMUSG00000023873	1700010I14Rik	protein_coding	25	no ortholog in the table
ENSMUSG00000025484	Bet1l	protein_coding	25	no ortholog in the table
ENSMUSG00000030364	Clec2h	protein_coding	25	no ortholog in the table
ENSMUSG00000046203	Sprr2g	protein_coding	25	no ortholog in the table
ENSMUSG00000110949	Nudt8	protein_coding	25	no ortholog in the table
ENSMUSG00000055150	Zfp78	protein_coding	25	no ortholog in the table
ENSMUSG00000090553	Snrpe	protein_coding	25	no ortholog in the table
ENSMUSG00000090641	Zfp712	protein_coding	25	no ortholog in the table
ENSMUSG00000111709	Gsta13	protein_coding	25	no ortholog in the table
ENSMUSG00000074862	BC025920	protein_coding	25	no ortholog in the table
ENSMUSG00000074867	Zfp808	protein_coding	25	no ortholog in the table
ENSMUSG00000074882	Cyp2c68	protein_coding	25	no ortholog in the table
ENSMUSG00000076434	Wfdc3	protein_coding	25	no ortholog in the table
ENSMUSG00000047363	Cstad	protein_coding	25	no ortholog in the table
ENSMUSG00000112980	D430020J02Rik	lncRNA	25	no ortholog in the table
ENSMUSG00000090236	Car15	protein_coding	25	no ortholog in the table
ENSMUSG00000030321	Efcab12	protein_coding	25	no ortholog in the table
ENSMUSG00000019920	Lims1	protein_coding	25	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000028262	Clca3a2	protein_coding	25	no ortholog in the table
ENSMUSG00000084960	B430010I23Rik	lncRNA	25	no ortholog in the table
ENSMUSG00000085399	Foxd2os	lncRNA	25	no ortholog in the table
ENSMUSG00000069727	Zfp975	protein_coding	25	no ortholog in the table
ENSMUSG00000069743	Zfp820	protein_coding	25	no ortholog in the table
ENSMUSG00000041084	Ostc	protein_coding	25	no ortholog in the table
ENSMUSG00000020491	2810021J22Rik	protein_coding	25	no ortholog in the table
ENSMUSG00000097451	Rian	lncRNA	25	no ortholog in the table
ENSMUSG00000024273	2700062C07Rik	protein_coding	25	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000008129	Brme1	protein_coding	25	no ortholog in the table
ENSMUSG00000118661	Muc6	protein_coding	25	no ortholog in the table
ENSMUSG00000020814	Mxra7	protein_coding	25	no ortholog in the table
ENSMUSG00000043881	Kbtbd7	protein_coding	25	no ortholog in the table
ENSMUSG00000039364	Sectm1b	protein_coding	25	no ortholog in the table
ENSMUSG00000027913	Crct1	protein_coding	25	no ortholog in the table
ENSMUSG00000065952	Rps23rg1	protein_coding	25	no ortholog in the table
ENSMUSG00000020420	Zfp607a	protein_coding	25	no ortholog in the table
ENSMUSG00000067928	Zfp760	protein_coding	25	no ortholog in the table
ENSMUSG00000053654	Krt42	protein_coding	25	no ortholog in the table
ENSMUSG00000055660	Mettl4	protein_coding	25	no ortholog in the table
ENSMUSG00000105298	Cldn25	protein_coding	25	no ortholog in the table
ENSMUSG00000052125	F730043M19Rik	lncRNA	25	no ortholog in the table
ENSMUSG00000109827	Gm6213	lncRNA	25	no ortholog in the table
ENSMUSG00000020562	Efcab10	protein_coding	25	no ortholog in the table
ENSMUSG00000054423	Cadps	protein_coding	25	no ortholog in the table
ENSMUSG00000070687	Htr1d	protein_coding	24	no ortholog in the table
ENSMUSG00000089824	Rbm12	protein_coding	24	no ortholog in the table
ENSMUSG00000091337	Eid1	protein_coding	24	no ortholog in the table
ENSMUSG00000056293	Gsdmc2	protein_coding	24	no ortholog in the table
ENSMUSG00000002396	Ocel1	protein_coding	24	no ortholog in the table
ENSMUSG00000039985	Sinhcaf	protein_coding	24	no ortholog in the table
ENSMUSG00000047150	Cimip3	protein_coding	24	no ortholog in the table
ENSMUSG00000025887	Casp12	protein_coding	24	no ortholog in the table
ENSMUSG00000068086	Cyp2d9	protein_coding	24	no ortholog in the table
ENSMUSG00000038077	Kcna6	protein_coding	24	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000099583	H3c4	protein_coding	24	no ortholog in the table
ENSMUSG00000057246	Tsbp1	protein_coding	24	no ortholog in the table
ENSMUSG00000114279	H2bc14	protein_coding	24	no ortholog in the table
ENSMUSG00000113769	5033406O09Rik	lncRNA	24	no ortholog in the table
ENSMUSG00000060336	Zfp937	protein_coding	24	no ortholog in the table
ENSMUSG00000055003	Lrtm2	protein_coding	24	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000072591	Fzd10os	lncRNA	24	no ortholog in the table
ENSMUSG00000072647	Adam1a	protein_coding	24	no ortholog in the table
ENSMUSG00000086938	4930481A15Rik	lncRNA	24	no ortholog in the table
ENSMUSG00000042759	Apobr	protein_coding	24	no ortholog in the table
ENSMUSG00000084808	9430091E24Rik	lncRNA	24	no ortholog in the table
ENSMUSG00000087396	Dxz4	lncRNA	24	no ortholog in the table
ENSMUSG00000012640	Zfp715	protein_coding	24	no ortholog in the table
ENSMUSG00000064220	H2ac18	protein_coding	24	no ortholog in the table
ENSMUSG00000037007	Zfp113	protein_coding	24	no ortholog in the table
ENSMUSG00000085936	2610307P16Rik	lncRNA	24	no ortholog in the table
ENSMUSG00000076612	Ighg2c	IG_C_gene	24	no ortholog in the table
ENSMUSG00000070504	Fcrl6	protein_coding	24	no ortholog in the table
ENSMUSG00000068758	Il3ra	protein_coding	24	no ortholog in the table
ENSMUSG00000117698	BC037704	lncRNA	24	no ortholog in the table
ENSMUSG00000068854	H2bc21	protein_coding	24	no ortholog in the table
ENSMUSG00000049401	Ogfr	protein_coding	24	no ortholog in the table
ENSMUSG00000029253	Cenpc1	protein_coding	24	no ortholog in the table
ENSMUSG00000043773	1700048O20Rik	lncRNA	24	no ortholog in the table
ENSMUSG00000032959	Pebp1	protein_coding	24	no ortholog in the table
ENSMUSG00000071267	Zfp942	protein_coding	24	no ortholog in the table
ENSMUSG00000069265	H3c1	protein_coding	24	no ortholog in the table
ENSMUSG00000044854	1700056E22Rik	protein_coding	24	no ortholog in the table
ENSMUSG00000056687	Gm11696	lncRNA	24	no ortholog in the table
ENSMUSG00000034538	Zfp418	protein_coding	24	no ortholog in the table
MGI:95937	H2-Q8	protein_coding	24	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000095385	D630033O11Rik	lncRNA	24	no ortholog in the table
ENSMUSG00000078776	Fcgbpl1	protein_coding	23	no ortholog in the table
ENSMUSG00000109644	0610005C13Rik	lncRNA	23	no ortholog in the table
ENSMUSG00000096351	Samd11	protein_coding	23	no ortholog in the table
ENSMUSG00000054514	Atad3aos	lncRNA	23	no ortholog in the table
ENSMUSG00000036555	Iqce	protein_coding	23	no ortholog in the table
ENSMUSG00000081984	Dnajb3	protein_coding	23	no ortholog in the table
ENSMUSG00000006200	Rhox6	protein_coding	23	no ortholog in the table
ENSMUSG00000097378	B230208H11Rik	lncRNA	23	no ortholog in the table
ENSMUSG00000072893	4933439C10Rik	lncRNA	23	no ortholog in the table
ENSMUSG00000022582	Ly6g	protein_coding	23	no ortholog in the table
ENSMUSG00000024298	Zfp871	protein_coding	23	no ortholog in the table
ENSMUSG00000021207	Akr1c21	protein_coding	23	no ortholog in the table
ENSMUSG00000047757	Fancb	protein_coding	23	no ortholog in the table
ENSMUSG00000058883	Zfp708	protein_coding	23	no ortholog in the table
ENSMUSG00000031358	Msl3	protein_coding	23	no ortholog in the table
ENSMUSG00000025650	Col7a1	protein_coding	23	no ortholog in the table
ENSMUSG00000054945	Gm9958	lncRNA	23	no ortholog in the table
ENSMUSG00000030359	Pzp	protein_coding	23	no ortholog in the table
ENSMUSG00000075122	Cd80	protein_coding	23	no ortholog in the table
ENSMUSG00000037070	Rbmxl1	protein_coding	23	no ortholog in the table
ENSMUSG00000045509	Gpr150	protein_coding	23	no ortholog in the table
ENSMUSG00000094733	Csta3	protein_coding	23	no ortholog in the table
ENSMUSG00000035638	Muc20	protein_coding	23	no ortholog in the table
ENSMUSG00000068959	Zfp619	protein_coding	23	no ortholog in the table
ENSMUSG00000052446	Zfp961	protein_coding	23	no ortholog in the table
ENSMUSG00000033777	Tlr13	protein_coding	23	no ortholog in the table
ENSMUSG00000089998	Phtf1os	lncRNA	23	no ortholog in the table
ENSMUSG00000087516	Tbx3os1	lncRNA	23	no ortholog in the table
ENSMUSG00000068130	Zfp442	protein_coding	23	no ortholog in the table
ENSMUSG00000095730	Vmn2r29	protein_coding	23	no ortholog in the table
ENSMUSG00000015942	Gtf2ird2	protein_coding	23	no ortholog in the table
ENSMUSG00000062778	Chia1	protein_coding	23	no ortholog in the table
ENSMUSG00000086290	Snhg12	lncRNA	23	no ortholog in the table
ENSMUSG00000070822	Zscan18	protein_coding	23	no ortholog in the table
ENSMUSG00000042063	Zfp386	protein_coding	23	no ortholog in the table
ENSMUSG00000106847	Peg13	lncRNA	23	no ortholog in the table
ENSMUSG00000024292	Cyp4f14	protein_coding	23	no ortholog in the table
ENSMUSG00000096981	Gm16845	lncRNA	23	no ortholog in the table
ENSMUSG00000105096	Gbp10	protein_coding	23	no ortholog in the table
ENSMUSG00000053182	Cd200l1	protein_coding	23	no ortholog in the table
ENSMUSG00000063535	Zfp773	protein_coding	23	no ortholog in the table
ENSMUSG00000045464	2810002D19Rik	lncRNA	23	no ortholog in the table
ENSMUSG00000074274	D930028M14Rik	lncRNA	23	no ortholog in the table
ENSMUSG00000040197	Cd209e	protein_coding	23	no ortholog in the table
ENSMUSG00000085287	4833418N02Rik	lncRNA	23	no ortholog in the table
MGI:96021	Hbb-b1	protein_coding	23	no Ensembl id (MGI/HGNC accession): not in the ortholog table
MGI:1924842	4931406H21Rik	lncRNA	22	no Ensembl id (MGI/HGNC accession): not in the ortholog table
ENSMUSG00000046826	Fam187b	protein_coding	22	no ortholog in the table
ENSMUSG00000089844	Sp140l1	protein_coding	22	no ortholog in the table
ENSMUSG00000075302	Erich2	protein_coding	22	no ortholog in the table
ENSMUSG00000045657	Pcdhb10	protein_coding	22	no ortholog in the table
ENSMUSG00000029878	Dbpht2	lncRNA	22	no ortholog in the table
ENSMUSG00000050538	B230217C12Rik	protein_coding	22	no ortholog in the table
ENSMUSG00000044501	Zfp758	protein_coding	22	no ortholog in the table
ENSMUSG00000097093	C330013E15Rik	lncRNA	22	no ortholog in the table
ENSMUSG00000053117	E330013P04Rik	lncRNA	22	no ortholog in the table
ENSMUSG00000106874	Gm20186	lncRNA	22	no ortholog in the table
ENSMUSG00000031448	Adprhl1	protein_coding	22	no ortholog in the table
ENSMUSG00000086212	Mkln1os	lncRNA	22	no ortholog in the table
ENSMUSG00000059423	Zfp933	protein_coding	22	no ortholog in the table
ENSMUSG00000075217	Fads2b	protein_coding	22	no ortholog in the table
ENSMUSG00000022783	Spag6l	protein_coding	22	no ortholog in the table
ENSMUSG00000044320	1700001O22Rik	protein_coding	22	no ortholog in the table
ENSMUSG00000056429	Tgoln1	protein_coding	22	no ortholog in the table
ENSMUSG00000055560	Zfp459	protein_coding	22	no ortholog in the table
ENSMUSG00000050635	Sprr2f	protein_coding	22	no ortholog in the table
ENSMUSG00000031179	Magea9	protein_coding	22	no ortholog in the table
ENSMUSG00000035509	Fbxl21	protein_coding	22	no ortholog in the table
ENSMUSG00000029924	Slc37a3	protein_coding	22	no ortholog in the table
ENSMUSG00000079173	Zan	protein_coding	22	no ortholog in the table
ENSMUSG00000094786	Gm14403	protein_coding	22	no ortholog in the table
ENSMUSG00000042015	Wdr41	protein_coding	22	no ortholog in the table
ENSMUSG00000022971	Ifnar2	protein_coding	22	no ortholog in the table
ENSMUSG00000046804	Phgr1	protein_coding	22	no ortholog in the table
ENSMUSG00000097503	3110045C21Rik	lncRNA	22	no ortholog in the table
ENSMUSG00000144219	Azin1	protein_coding	22	no ortholog in the table
ENSMUSG00000073650	Catip	protein_coding	22	no ortholog in the table
ENSMUSG00000028591	Pramel13	protein_coding	22	no ortholog in the table
ENSMUSG00000062028	Irgc	protein_coding	22	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000002266	Zim1	protein_coding	22	no ortholog in the table
ENSMUSG00000110344	Smim36	protein_coding	22	no ortholog in the table
ENSMUSG00000074569	Gcnt7	protein_coding	22	no ortholog in the table
ENSMUSG00000096910	Zfp955b	protein_coding	22	no ortholog in the table
ENSMUSG00000099681	1700052K11Rik	lncRNA	22	no ortholog in the table
ENSMUSG00000044820	AY074887	protein_coding	22	no ortholog in the table
ENSMUSG00000081058	H3c15	protein_coding	22	no ortholog in the table
ENSMUSG00000042814	Mcts2	protein_coding	22	no ortholog in the table
ENSMUSG00000036138	Acaa1a	protein_coding	22	no ortholog in the table
ENSMUSG00000042845	Wfdc12	protein_coding	22	no ortholog in the table
ENSMUSG00000043458	Pcdhb12	protein_coding	22	no ortholog in the table
ENSMUSG00000087211	Lhx1os	lncRNA	22	no ortholog in the table
ENSMUSG00000036733	Rbm42	protein_coding	22	ortholog(s) exist but none is in the other vocabulary
ENSMUSG00000061607	Mdc1	protein_coding	22	no ortholog in the table
ENSMUSG00000019933	Mrln	protein_coding	22	no ortholog in the table
ENSMUSG00000100632	9430060I03Rik	lncRNA	22	no ortholog in the table
ENSMUSG00000048897	Zfp710	protein_coding	22	no ortholog in the table
ENSMUSG00000085385	Snhg17	lncRNA	22	no ortholog in the table
ENSMUSG00000071281	Zfp65	protein_coding	22	no ortholog in the table
ENSMUSG00000092517	Art2a	protein_coding	22	no ortholog in the table
ENSMUSG00000064125	Prr36	protein_coding	22	no ortholog in the table
ENSMUSG00000021414	Fam217a	protein_coding	22	no ortholog in the table
ENSMUSG00000060678	H4c3	protein_coding	22	no ortholog in the table
ENSMUSG00000048497	Mmgt2	protein_coding	22	no ortholog in the table
ENSMUSG00000063108	Zfp26	protein_coding	21	no ortholog in the table
ENSMUSG00000037640	Zfp60	protein_coding	21	no ortholog in the table
ENSMUSG00000056656	Apol8	protein_coding	21	no ortholog in the table
ENSMUSG00000086629	2810403D21Rik	lncRNA	21	no ortholog in the table
ENSMUSG00000029409	U90926	protein_coding	21	no ortholog in the table
ENSMUSG00000071181	3830408C21Rik	lncRNA	21	no ortholog in the table
ENSMUSG00000026124	Cfc1	protein_coding	21	no ortholog in the table
ENSMUSG00000085779	Atcayos	lncRNA	21	no ortholog in the table
ENSMUSG00000038523	1700003F12Rik	protein_coding	21	no ortholog in the table
ENSMUSG00000097785	B230217O12Rik	lncRNA	21	no ortholog in the table
ENSMUSG00000047603	Zfp235	protein_coding	21	no ortholog in the table
ENSMUSG00000097392	Thoc2l	protein_coding	21	no ortholog in the table
ENSMUSG00000041144	Dnah7b	protein_coding	21	no ortholog in the table
ENSMUSG00000074623	Gm826	protein_coding	21	no ortholog in the table
ENSMUSG00000031365	Zfp275	protein_coding	21	no ortholog in the table
ENSMUSG00000025272	Tro	protein_coding	21	no ortholog in the table
ENSMUSG00000051978	Erich1	protein_coding	21	no ortholog in the table
ENSMUSG00000085887	Arhgap27os3	lncRNA	21	no ortholog in the table
ENSMUSG00000021470	Ercc6l2	protein_coding	21	no ortholog in the table
ENSMUSG00000060314	Zfp941	protein_coding	21	no ortholog in the table
ENSMUSG00000062743	Zfp677	protein_coding	21	no ortholog in the table
ENSMUSG00000085457	1110046J04Rik	lncRNA	21	no ortholog in the table
ENSMUSG00000024871	Doc2g	protein_coding	21	no ortholog in the table
ENSMUSG00000034764	1700006J14Rik	lncRNA	21	no ortholog in the table
ENSMUSG00000097536	2610037D02Rik	lncRNA	21	no ortholog in the table
ENSMUSG00000021598	Med10	protein_coding	21	no ortholog in the table
ENSMUSG00000091575	2010016I18Rik	lncRNA	21	no ortholog in the table
ENSMUSG00000023861	Mpc1	protein_coding	21	no ortholog in the table
ENSMUSG00000078861	Zfp931	protein_coding	21	no ortholog in the table
ENSMUSG00000063767	S100a7a	protein_coding	21	no ortholog in the table
